line,status,identifier,aircon,display_eligible,reason
9611,success,325837,0,0,
9612,success,368141,0,0,
9613,success,368167,0,0,
9614,success,239975,0,0,
9615,success,364894,0,0,
9616,success,309656,0,0,
9617,success,333955,0,0,
9618,success,361970,0,0,
9619,success,342439,0,0,
9620,success,312905,0,0,
9621,success,219421,0,0,
9622,success,364895,0,0,
9623,success,337332,0,0,
9624,success,333247,0,0,
9625,success,252067,0,0,
9626,success,364917,0,0,
9627,success,364919,0,0,
9628,success,261906,0,0,
9629,success,364918,0,0,
9630,success,237781,0,0,
9631,success,364915,0,0,
9632,success,234455,0,0,
9633,success,336301,0,0,
9634,success,336300,0,0,
9635,success,364893,0,0,
9636,success,327384,0,0,
9637,success,361971,0,0,
9638,success,236764,0,0,
9639,success,340251,0,0,
9640,success,326822,0,0,
9641,success,361972,0,0,
9642,success,104399,0,0,
9643,success,364899,0,0,
9644,success,323313,0,0,
9645,success,319787,0,0,
9646,success,329139,0,0,
9647,success,364807,0,0,
9648,success,339956,0,0,
9649,success,328433,0,0,
9650,success,329142,0,0,
9651,success,341857,0,0,
9652,success,364808,0,0,
9653,success,341527,0,0,
9654,success,325344,0,0,
9655,success,325343,0,0,
9656,success,341528,0,0,
9657,success,339957,0,0,
9658,success,363541,0,0,
9659,success,367202,0,0,
9660,success,343040,0,0,
9661,success,253406,0,0,
9662,success,366929,0,0,
9663,success,354280,0,0,
9664,success,343039,0,0,
9665,success,343041,0,0,
9666,success,343038,0,0,
9667,success,253405,0,0,
9668,success,337019,0,0,
9669,success,328432,0,0,
9670,success,367203,0,0,
9671,success,328505,0,0,
9672,success,307986,0,0,
9673,success,134808,0,0,
9674,success,367199,0,0,
9675,success,328888,0,0,
9676,success,339960,0,0,
9677,success,218169,0,0,
9678,success,366931,0,0,
9679,success,360326,0,0,
9680,success,361756,0,0,
9681,success,354281,0,0,
9682,success,328315,0,0,
9683,success,307985,0,0,
9684,success,360328,0,0,
9685,success,328504,0,0,
9686,success,333914,0,0,
9687,success,328892,0,0,
9688,success,341533,0,0,
9689,success,361755,0,0,
9690,success,364806,0,0,
9691,success,339959,0,0,
9692,success,328891,0,0,
9693,success,148652,0,0,
9694,success,341530,0,0,
9695,success,354283,0,0,
9696,success,328506,0,0,
9697,success,341532,0,0,
9698,success,367200,0,0,
9699,success,339958,0,0,
9700,success,312997,0,0,
9701,success,218168,0,0,
9702,success,230349,0,0,
9703,success,358470,0,0,
9704,success,360327,0,0,
9705,success,366930,0,0,
9706,success,305703,0,0,
9707,success,354282,0,0,
9708,success,367195,0,0,
9709,success,366989,0,0,
9710,success,369151,0,0,
9711,success,366758,0,0,
9712,success,369155,0,0,
9713,success,369153,0,0,
9714,success,363276,0,0,
9715,success,369147,0,0,
9716,success,368649,0,0,
9717,success,366990,0,0,
9718,success,362879,0,0,
9719,success,369145,0,0,
9720,success,369148,0,0,
9721,success,369150,0,0,
9722,success,369149,0,0,
9723,success,369154,0,0,
9724,success,369323,0,0,
9725,success,369322,0,0,
9726,success,369320,0,0,
9727,success,358664,0,0,
9728,success,336369,0,0,
9729,success,367857,0,0,
9730,success,369316,0,0,
9731,success,366991,0,0,
9732,success,325328,0,0,
9733,success,363444,0,0,
9734,success,361466,0,0,
9735,success,322389,0,0,
9736,success,336769,0,0,
9737,success,363439,0,0,
9738,success,316626,0,0,
9739,success,298425,0,0,
9740,success,364779,0,0,
9741,success,328495,0,0,
9742,success,363001,0,0,
9743,success,336767,0,0,
9744,success,312992,0,0,
9745,success,328494,0,0,
9746,success,341856,0,0,
9747,success,328932,0,0,
9748,success,314497,0,0,
9749,success,365679,0,0,
9750,success,336768,0,0,
9751,success,328931,0,0,
9752,success,336766,0,0,
9753,success,336378,0,0,
9754,success,365678,0,0,
9755,success,363443,0,0,
9756,success,314499,0,0,
9757,success,316623,0,0,
9758,success,359255,0,0,
9759,success,336606,0,0,
9760,success,360259,0,0,
9761,success,336612,0,0,
9762,success,336667,0,0,
9763,success,336633,0,0,
9764,success,359252,0,0,
9765,success,359253,0,0,
9766,success,336610,0,0,
9767,success,336670,0,0,
9768,success,336649,0,0,
9769,success,336641,0,0,
9770,success,368883,0,0,
9771,success,336607,0,0,
9772,success,359259,0,0,
9773,success,336652,0,0,
9774,success,336631,0,0,
9775,success,336611,0,0,
9776,success,336658,0,0,
9777,success,336639,0,0,
9778,success,360262,0,0,
9779,success,336608,0,0,
9780,success,336659,0,0,
9781,success,336615,0,0,
9782,success,359260,0,0,
9783,success,336668,0,0,
9784,success,359254,0,0,
9785,success,360253,0,0,
9786,success,368880,0,0,
9787,success,336636,0,0,
9788,success,336629,0,0,
9789,success,336653,0,0,
9790,success,360251,0,0,
9791,success,336627,0,0,
9792,success,336655,0,0,
9793,success,336647,0,0,
9794,success,336643,0,0,
9795,success,360257,0,0,
9796,success,336605,0,0,
9797,success,336666,0,0,
9798,success,336628,0,0,
9799,success,368884,0,0,
9800,success,336663,0,0,
9801,success,360256,0,0,
9802,success,360250,0,0,
9803,success,336604,0,0,
9804,success,336664,0,0,
9805,success,336644,0,0,
9806,success,336600,0,0,
9807,success,359258,0,0,
9808,success,336646,0,0,
9809,success,336614,0,0,
9810,success,360254,0,0,
9811,success,336648,0,0,
9812,success,336669,0,0,
9813,success,336656,0,0,
9814,success,336650,0,0,
9815,success,336662,0,0,
9816,success,360258,0,0,
9817,success,336613,0,0,
9818,success,336654,0,0,
9819,success,360261,0,0,
9820,success,336621,0,0,
9821,success,368882,0,0,
9822,success,336617,0,0,
9823,success,336665,0,0,
9824,success,336632,0,0,
9825,success,360260,0,0,
9826,success,360252,0,0,
9827,success,336661,0,0,
9828,success,336645,0,0,
9829,success,336651,0,0,
9830,success,336637,0,0,
9831,success,336609,0,0,
9832,success,359256,0,0,
9833,success,336638,0,0,
9834,success,336657,0,0,
9835,success,336616,0,0,
9836,success,336626,0,0,
9837,success,359257,0,0,
9838,success,336634,0,0,
9839,success,336635,0,0,
9840,success,336624,0,0,
9841,success,368881,0,0,
9842,success,336601,0,0,
9843,success,336620,0,0,
9844,success,274253,0,0,
9845,success,336583,0,0,
9846,success,322054,0,0,
9847,success,336579,0,0,
9848,success,336581,0,0,
9849,success,334628,0,0,
9850,success,336596,0,0,
9851,success,336595,0,0,
9852,success,319573,0,0,
9853,success,336570,0,0,
9854,success,327232,0,0,
9855,success,334639,0,0,
9856,success,336567,0,0,
9857,success,336593,0,0,
9858,success,334637,0,0,
9859,success,336599,0,0,
9860,success,334626,0,0,
9861,success,334643,0,0,
9862,success,336587,0,0,
9863,success,334618,0,0,
9864,success,332080,0,0,
9865,success,330024,0,0,
9866,success,320762,0,0,
9867,success,334621,0,0,
9868,success,336586,0,0,
9869,success,336588,0,0,
9870,success,302701,0,0,
9871,success,333947,0,0,
9872,success,332070,0,0,
9873,success,334616,0,0,
9874,success,336576,0,0,
9875,success,334607,0,0,
9876,success,310654,0,0,
9877,success,336591,0,0,
9878,success,334625,0,0,
9879,success,334638,0,0,
9880,success,336590,0,0,
9881,success,302637,0,0,
9882,success,334612,0,0,
9883,success,334622,0,0,
9884,success,322053,0,0,
9885,success,334630,0,0,
9886,success,313253,0,0,
9887,success,274254,0,0,
9888,success,327297,0,0,
9889,success,334632,0,0,
9890,success,322086,0,0,
9891,success,334617,0,0,
9892,success,334631,0,0,
9893,success,336575,0,0,
9894,success,334644,0,0,
9895,success,336598,0,0,
9896,success,336582,0,0,
9897,success,302700,0,0,
9898,success,334620,0,0,
9899,success,336597,0,0,
9900,success,334619,0,0,
9901,success,330023,0,0,
9902,success,333944,0,0,
9903,success,221162,0,0,
9904,success,336566,0,0,
9905,success,327230,0,0,
9906,success,327231,0,0,
9907,success,334636,0,0,
9908,success,333945,0,0,
9909,success,327233,0,0,
9910,success,327234,0,0,
9911,success,332083,0,0,
9912,success,334642,0,0,
9913,success,336577,0,0,
9914,success,336580,0,0,
9915,success,336585,0,0,
9916,success,274252,0,0,
9917,success,334602,0,0,
9918,success,334624,0,0,
9919,success,109490,0,0,
9920,success,334627,0,0,
9921,success,330061,0,0,
9922,success,334623,0,0,
9923,success,327299,0,0,
9924,success,327295,0,0,
9925,success,334600,0,0,
9926,success,336578,0,0,
9927,success,334614,0,0,
9928,success,327298,0,0,
9929,success,221161,0,0,
9930,success,334629,0,0,
9931,success,336592,0,0,
9932,success,336589,0,0,
9933,success,334641,0,0,
9934,success,336584,0,0,
9935,success,336573,0,0,
9936,success,336565,0,0,
9937,success,334640,0,0,
9938,success,334608,0,0,
9939,success,336594,0,0,
9940,success,332060,0,0,
9941,success,334613,0,0,
9942,success,369074,0,0,
9943,success,369070,0,0,
9944,success,369088,0,0,
9945,success,369090,0,0,
9946,success,369087,0,0,
9947,success,369072,0,0,
9948,success,369076,0,0,
9949,success,369086,0,0,
9950,success,369091,0,0,
9951,success,369080,0,0,
9952,success,369077,0,0,
9953,success,369194,0,0,
9954,success,369089,0,0,
9955,success,369097,0,0,
9956,success,369085,0,0,
9957,success,369079,0,0,
9958,success,369346,0,0,
9959,success,369069,0,0,
9960,success,369064,0,0,
9961,success,369192,0,0,
9962,success,369083,0,0,
9963,success,369195,0,0,
9964,success,369081,0,0,
9965,success,369078,0,0,
9966,success,369098,0,0,
9967,success,369344,0,0,
9968,success,369193,0,0,
9969,success,369345,0,0,
9970,success,369189,0,0,
9971,success,369342,0,0,
9972,success,369108,0,0,
9973,success,369188,0,0,
9974,success,369071,0,0,
9975,success,369073,0,0,
9976,success,369343,0,0,
9977,success,369084,0,0,
9978,success,369066,0,0,
9979,success,369109,0,0,
9980,success,369191,0,0,
9981,success,369068,0,0,
9982,success,369075,0,0,
9983,success,369082,0,0,
9984,success,369341,0,0,
9985,success,369190,0,0,
9986,success,369067,0,0,
9987,success,363794,0,0,
9988,success,363783,0,0,
9989,success,363796,0,0,
9990,success,363820,0,0,
9991,success,365512,0,0,
9992,success,363752,0,0,
9993,success,363779,0,0,
9994,success,368281,0,0,
9995,success,363757,0,0,
9996,success,363777,0,0,
9997,success,368990,0,0,
9998,success,365527,0,0,
9999,success,368991,0,0,
10000,success,368285,0,0,
10001,success,363799,0,0,
10002,success,363758,0,0,
10003,success,363782,0,0,
10004,success,363768,0,0,
10005,success,363767,0,0,
10006,success,363754,0,0,
10007,success,365518,0,0,
10008,success,368284,0,0,
10009,success,363784,0,0,
10010,success,369063,0,0,
10011,success,368728,0,0,
10012,success,363772,0,0,
10013,success,363818,0,0,
10014,success,363787,0,0,
10015,success,363775,0,0,
10016,success,368730,0,0,
10017,success,363800,0,0,
10018,success,365516,0,0,
10019,success,365511,0,0,
10020,success,365513,0,0,
10021,success,369061,0,0,
10022,success,365528,0,0,
10023,success,363761,0,0,
10024,success,363812,0,0,
10025,success,363759,0,0,
10026,success,365519,0,0,
10027,success,368729,0,0,
10028,success,363774,0,0,
10029,success,363765,0,0,
10030,success,368282,0,0,
10031,success,368286,0,0,
10032,success,363763,0,0,
10033,success,363773,0,0,
10034,success,363766,0,0,
10035,success,365524,0,0,
10036,success,363780,0,0,
10037,success,363770,0,0,
10038,success,363786,0,0,
10039,success,363811,0,0,
10040,success,368989,0,0,
10041,success,363778,0,0,
10042,success,363801,0,0,
10043,success,365522,0,0,
10044,success,365515,0,0,
10045,success,365517,0,0,
10046,success,363797,0,0,
10047,success,368287,0,0,
10048,success,363753,0,0,
10049,success,363810,0,0,
10050,success,365514,0,0,
10051,success,365526,0,0,
10052,success,363781,0,0,
10053,success,363805,0,0,
10054,success,363804,0,0,
10055,success,363815,0,0,
10056,success,363776,0,0,
10057,success,363788,0,0,
10058,success,364372,0,0,
10059,success,363769,0,0,
10060,success,365525,0,0,
10061,success,363771,0,0,
10062,success,363785,0,0,
10063,success,363760,0,0,
10064,success,364607,0,0,
10065,success,368283,0,0,
10066,success,341698,0,0,
10067,success,341731,0,0,
10068,success,363700,0,0,
10069,success,341725,0,0,
10070,success,363706,0,0,
10071,success,360814,0,0,
10072,success,341699,0,0,
10073,success,341732,0,0,
10074,success,363735,0,0,
10075,success,341733,0,0,
10076,success,363732,0,0,
10077,success,363722,0,0,
10078,success,363699,0,0,
10079,success,363717,0,0,
10080,success,361225,0,0,
10081,success,362909,0,0,
10082,success,363013,0,0,
10083,success,363741,0,0,
10084,success,363730,0,0,
10085,success,360804,0,0,
10086,success,360813,0,0,
10087,success,360810,0,0,
10088,success,361226,0,0,
10089,success,363745,0,0,
10090,success,360831,0,0,
10091,success,360796,0,0,
10092,success,363748,0,0,
10093,success,363737,0,0,
10094,success,363016,0,0,
10095,success,363709,0,0,
10096,success,361223,0,0,
10097,success,359488,0,0,
10098,success,341711,0,0,
10099,success,341726,0,0,
10100,success,362908,0,0,
10101,success,363738,0,0,
10102,success,360817,0,0,
10103,success,341735,0,0,
10104,success,361229,0,0,
10105,success,363711,0,0,
10106,success,360835,0,0,
10107,success,363734,0,0,
10108,success,363716,0,0,
10109,success,362910,0,0,
10110,success,341704,0,0,
10111,success,363750,0,0,
10112,success,341729,0,0,
10113,success,363708,0,0,
10114,success,363724,0,0,
10115,success,341727,0,0,
10116,success,341701,0,0,
10117,success,360807,0,0,
10118,success,360829,0,0,
10119,success,341728,0,0,
10120,success,361197,0,0,
10121,success,341736,0,0,
10122,success,341730,0,0,
10123,success,361227,0,0,
10124,success,363017,0,0,
10125,success,363703,0,0,
10126,success,363701,0,0,
10127,success,363721,0,0,
10128,success,363740,0,0,
10129,success,363733,0,0,
10130,success,363727,0,0,
10131,success,363751,0,0,
10132,success,363705,0,0,
10133,success,360834,0,0,
10134,success,363742,0,0,
10135,success,341703,0,0,
10136,success,341734,0,0,
10137,success,363715,0,0,
10138,success,361228,0,0,
10139,success,363746,0,0,
10140,success,363707,0,0,
10141,success,360837,0,0,
10142,success,363731,0,0,
10143,success,341700,0,0,
10144,success,360833,0,0,
10145,success,360812,0,0,
10146,success,363015,0,0,
10147,success,363749,0,0,
10148,success,360816,0,0,
10149,success,360832,0,0,
10150,success,363739,0,0,
10151,success,303942,0,0,
10152,success,246125,0,0,
10153,success,328646,0,0,
10154,success,336527,0,0,
10155,success,336515,0,0,
10156,success,338732,0,0,
10157,success,338426,0,0,
10158,success,338416,0,0,
10159,success,336525,0,0,
10160,success,318580,0,0,
10161,success,312539,0,0,
10162,success,327934,0,0,
10163,success,336514,0,0,
10164,success,327240,0,0,
10165,success,338425,0,0,
10166,success,246133,0,0,
10167,success,312529,0,0,
10168,success,339546,0,0,
10169,success,246126,0,0,
10170,success,338424,0,0,
10171,success,326688,0,0,
10172,success,327235,0,0,
10173,success,339537,0,0,
10174,success,312554,0,0,
10175,success,313654,0,0,
10176,success,327789,0,0,
10177,success,338498,0,0,
10178,success,327121,0,0,
10179,success,313656,0,0,
10180,success,329077,0,0,
10181,success,326479,0,0,
10182,success,312551,0,0,
10183,success,330358,0,0,
10184,success,309743,0,0,
10185,success,338412,0,0,
10186,success,339549,0,0,
10187,success,328397,0,0,
10188,success,327239,0,0,
10189,success,336534,0,0,
10190,success,327937,0,0,
10191,success,312536,0,0,
10192,success,326687,0,0,
10193,success,336533,0,0,
10194,success,327241,0,0,
10195,success,336518,0,0,
10196,success,326686,0,0,
10197,success,336532,0,0,
10198,success,338735,0,0,
10199,success,336513,0,0,
10200,success,312532,0,0,
10201,success,328398,0,0,
10202,success,336522,0,0,
10203,success,327243,0,0,
10204,success,310401,0,0,
10205,success,316136,0,0,
10206,success,313652,0,0,
10207,success,327936,0,0,
10208,success,341696,0,0,
10209,success,338407,0,0,
10210,success,312547,0,0,
10211,success,323208,0,0,
10212,success,338734,0,0,
10213,success,336523,0,0,
10214,success,246129,0,0,
10215,success,338409,0,0,
10216,success,327120,0,0,
10217,success,327935,0,0,
10218,success,338411,0,0,
10219,success,328316,0,0,
10220,success,327237,0,0,
10221,success,336535,0,0,
10222,success,283058,0,0,
10223,success,325880,0,0,
10224,success,318579,0,0,
10225,success,246128,0,0,
10226,success,338410,0,0,
10227,success,336538,0,0,
10228,success,329078,0,0,
10229,success,336530,0,0,
10230,success,338733,0,0,
10231,success,339545,0,0,
10232,success,336512,0,0,
10233,success,339547,0,0,
10234,success,335708,0,0,
10235,success,341697,0,0,
10236,success,339544,0,0,
10237,success,327245,0,0,
10238,success,338415,0,0,
10239,success,339548,0,0,
10240,success,323209,0,0,
10241,success,336524,0,0,
10242,success,246127,0,0,
10243,success,339538,0,0,
10244,success,332510,0,0,
10245,success,366917,0,0,
10246,success,332508,0,0,
10247,success,355727,0,0,
10248,success,359341,0,0,
10249,success,365943,0,0,
10250,success,366925,0,0,
10251,success,332519,0,0,
10252,success,341643,0,0,
10253,success,355728,0,0,
10254,success,332516,0,0,
10255,success,366918,0,0,
10256,success,366927,0,0,
10257,success,341644,0,0,
10258,success,366926,0,0,
10259,success,365890,0,0,
10260,success,332518,0,0,
10261,success,368170,0,0,
10262,success,359342,0,0,
10263,success,368171,0,0,
10264,success,332514,0,0,
10265,success,368169,0,0,
10266,success,364383,0,0,
10267,success,359238,0,0,
10268,success,360730,0,0,
10269,success,364387,0,0,
10270,success,364386,0,0,
10271,success,364385,0,0,
10272,success,368645,0,0,
10273,success,364384,0,0,
10274,success,359237,0,0,
10275,success,359235,0,0,
10276,success,365939,0,0,
10277,success,365858,0,0,
10278,success,364388,0,0,
10279,success,334565,0,0,
10280,success,360731,0,0,
10281,success,365857,0,0,
10282,success,359236,0,0,
10283,success,318931,0,0,
10284,success,333817,0,0,
10285,success,317598,0,0,
10286,success,325048,0,0,
10287,success,318131,0,0,
10288,success,357521,0,0,
10289,success,365587,0,0,
10290,success,320594,0,0,
10291,success,357516,0,0,
10292,success,365583,0,0,
10293,success,360563,0,0,
10294,success,322213,0,0,
10295,success,339290,0,0,
10296,success,318129,0,0,
10297,success,318120,0,0,
10298,success,320592,0,0,
10299,success,339191,0,0,
10300,success,334635,0,0,
10301,success,328611,0,0,
10302,success,367197,0,0,
10303,success,259981,0,0,
10304,success,344392,0,0,
10305,success,328612,0,0,
10306,success,367198,0,0,
10307,success,337770,0,0,
10308,success,317599,0,0,
10309,success,357528,0,0,
10310,success,318932,0,0,
10311,success,318121,0,0,
10312,success,357523,0,0,
10313,success,337769,0,0,
10314,success,333218,0,0,
10315,success,364523,0,0,
10316,success,360555,0,0,
10317,success,359636,0,0,
10318,success,364671,0,0,
10319,success,368256,0,0,
10320,success,318118,0,0,
10321,success,368255,0,0,
10322,success,325049,0,0,
10323,success,337771,0,0,
